productName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL 
 Primebook 4G Android Based MediaTek MT8788,4,224,72,18990,27990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 DELL Inspiron 3501 Core i3 10th Gen,3.9,8,2,38356,45990,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70 
 Lenovo Ryzen 3 Quad Core,0,0,0,37900,59900,AMD Ryzen 3 Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/n/i/thinbook-15-g5-abp-business-laptop-lenovo-original-imagr2njjgj6y4gr.jpeg?q=70 
 Lenovo IdeaPad 3 Intel Core i3 11th Gen,0,0,0,39000,59990,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70 
 Acer Extensa 15 Celeron Quad Core,3.3,111,13,26990,38990,Intel Celeron Quad Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l1fc0i80/computer/r/q/z/-original-imagczgsj7zwuyqz.jpeg?q=70 
 Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,2095,218,46948,68990,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 Lenovo Ryzen 3 Quad Core 7320U,0,0,0,39990,59390,AMD Ryzen 3 Quad Core Processor,LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70 
 HP Core i3 11th Gen,3.9,13,0,38000,49990,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ky4qgsw0/computer/j/f/5/240-g8-laptop-hp-original-imagaffva46zgucg.jpeg?q=70 
 HP Ryzen 5 Quad Core 3500U 3rd Gen,3.5,42,7,44999,0,AMD Ryzen 5 Quad Core Processor (3rd Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/knoxnrk0/computer/q/l/s/255-g8-laptop-hp-original-imag2bfzgjwkgdkz.jpeg?q=70 
 Valve Zen 2 2nd Gen,0,0,0,48990,59990,AMD Zen 2 Processor (2nd Gen),DDR4 RAM,16 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/gamingconsole/e/o/w/64-steam-deck-gaming-console-valve-no-original-imagnd9x4qudry4q.jpeg?q=70 
 Lenovo V14 IIL Core i3 10th Gen,3.6,92,5,35899,52900,Intel Core i3 Processor (10th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/koudfgw0/computer/m/s/u/na-thin-and-light-laptop-lenovo-original-imag37g8jkchjhzu.jpeg?q=70 
 HP 15s Ryzen 3 Dual Core 3200U,4.4,783,151,38000,38500,AMD Ryzen 3 Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/k5fn3ww0/computer/9/n/g/hp-na-original-imafz4duahdyw5rn.jpeg?q=70 
 Acer Aspire 3 Ryzen 3 Dual Core 3250U,4.1,286,33,34500,44999,AMD Ryzen 3 Dual Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70 
 Lenovo Ryzen 3 Dual Core 3250U,3.8,371,43,35200,39900,AMD Ryzen 3 Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kp4difk0/computer/i/4/8/na-notebook-lenovo-original-imag3f5ae4qtyhqs.jpeg?q=70 
 Lenovo V14 G3 (82TSA01KIH) Core i3 12th Gen,0,0,0,36890,45990,Intel Core i3 Processor (12th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/l/h/lenovo-v14-g3-laptop-lenovo-original-imagpzcnetb9ttfv.jpeg?q=70 
 HP Ryzen 5 Dual Core,0,0,0,45990,59990,AMD Ryzen 5 Dual Core Processor,DDR4 RAM,16 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/3/2/245-g8-laptop-hp-original-imagqmzuwhwhm8a6.jpeg?q=70 
 HP 15s Intel Core i3 11th Gen,4.1,5266,514,39990,48933,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/q/r/-original-imagp7pfaahdfnur.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,16990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 Acer Aspire 3 15 Ryzen 3 Quad Core,0,0,0,32990,46999,Intel Ryzen 3 Quad Core Processor,LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/d/n/aspire-3-thin-and-light-laptop-acer-original-imagmmj8hd6nyn56.jpeg?q=70 
 MSI Core i5 11th Gen,4.3,1033,99,49990,67990,Intel Core i5 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,13990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70 
 Acer Aspire 3 15 Core i3 13th Gen,0,0,0,36990,52999,Intel Core i3 Processor (13th Gen),LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/o/l/a315-510p-thin-and-light-laptop-acer-original-imagqjhzuc9sjh6p.jpeg?q=70 
 HP 245 G8 Ryzen 3 Quad Core,0,0,0,42999,48900,AMD Ryzen 3 Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/b/x/hp-245-g8-notebook-hp-original-imaggy5d2czprqy9.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,224,72,18990,27990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 Lenovo Athlon Dual Core,4.7,3,0,18990,29999,AMD Athlon Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/w/y/-original-imagmuhrzbmzwnee.jpeg?q=70 
 Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4.3,2095,218,47990,86290,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,16 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 Lenovo Ryzen 3 Quad Core 7320U,0,0,0,39990,59390,AMD Ryzen 3 Quad Core Processor,LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70 
 DELL Vostro Core i3 11th Gen,4.3,1978,178,37990,55448,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70 
 Lenovo E41 APU Dual Core A6 A6,3.6,39,6,24500,32600,AMD APU Dual Core A6 Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kiow6fk0/computer/v/r/t/lenovo-original-imafyf6h932zzhvg.jpeg?q=70 
 Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,2095,218,46948,68990,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 ASUS VivoBook Core i3 11th Gen,4.3,606,57,37490,50990,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/r/3/-original-imagpxgqpggsx6tm.jpeg?q=70 
 Acer Aspire 3 Pentium Silver,4.2,41,6,23990,32990,Intel Pentium Silver Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l5fnhjk0/computer/b/l/5/a314-35-notebook-acer-original-imagg46sdzyjh6ge.jpeg?q=70 
 DELL Ryzen 5 Quad Core,0,0,0,46990,59808,AMD Ryzen 5 Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/o/f/d585059win8-thin-and-light-laptop-dell-original-imagkxbhqb3naxjt.jpeg?q=70 
 HP 15s Core i3 11th Gen,4.3,562,71,46000,51333,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kl5hh8w0/computer/c/j/8/hp-original-imagyckn3hqfgp4y.jpeg?q=70 
 DELL Core i3 11th Gen,4,117,12,39990,55999,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage:  DDR4 & 256GB SSD,8GB,https://rukminim2.flixcart.com/image/312/312/l4x2rgw0/computer/m/n/n/vostro-3420-notebook-dell-original-imagfpq37h38xebf.jpeg?q=70 
 Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.4,318,40,42490,57390,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70 
 ASUS VivoBook 15 (2021) Core i5 10th Gen,4.3,610,58,45990,64990,Intel Core i5 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/h/v/-original-imagq9hcmgg3etg8.jpeg?q=70 
 Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.1,162,12,42990,59990,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70 
 DELL Inspiron Ryzen 5 Quad Core 3450U,3.9,325,28,42690,56573,AMD Ryzen 5 Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/l/i/u/inspiron-3515-thin-and-light-laptop-dell-original-imag7chq58xfqfga.jpeg?q=70 
 HP 247 G8 Athlon Dual Core AMD Athlon P3045B,3.8,53,4,23499,33267,AMD Athlon Dual Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/z/q/247-g8-notebook-thin-and-light-laptop-hp-original-imagp2hsfejychux.jpeg?q=70 
 ASUS Vivobook 15 Core i3 11th Gen,4.2,23,2,34990,49990,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70 
 Avita SATUS S111 Celeron Dual Core,3.7,1085,146,16490,29990,Intel Celeron Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l2qhjm80/computer/n/4/b/-original-imageye8x4yxvfmv.jpeg?q=70 
 HP Pentium Quad Core,4.2,1813,236,30999,38500,Intel Pentium Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/j/g/-original-imagp8xzcrqaqykz.jpeg?q=70 
 DELL Inspiron Core i3 11th Gen,4.1,91,8,46500,61000,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70 
 HP Ryzen 7 Octa Core,0,0,0,49999,99999,AMD Ryzen 7 Octa Core Processor,LPDDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/z/m/probook-thin-and-light-laptop-hp-original-imagp3fazxqrhyzz.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,16990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 MSI Core i5 11th Gen,4.3,1033,99,49990,67990,Intel Core i5 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/l2qhjm80/computer/l/t/g/gf63-thin-11uc-867in-gaming-laptop-msi-original-imageyk5hzuthuyf.jpeg?q=70 
 Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4.7,9,0,46990,72690,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/9/b/ideapad-3-thin-and-light-laptop-lenovo-original-imaghqfhjbzprpxn.jpeg?q=70 
 Lenovo Core i3 11th Gen,3.8,66,4,39999,42900,Intel Core i3 Processor (11th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,13990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70 
 Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4.3,2095,218,47990,86290,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,16 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 HP 14s Ryzen 5 Quad Core 3450U,4.5,168,27,47800,53900,AMD Ryzen 5 Quad Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/khavrm80/computer/a/y/r/hp-original-imafxckqff7czgq7.jpeg?q=70 
 Lenovo Ryzen 3 Dual Core 8th Gen,0,0,0,33199,39500,AMD Ryzen 3 Dual Core Processor (8th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kv6zvrk0/computer/o/d/4/lenovo-v15-laptop-lenovo-original-imag85jf64geryas.jpeg?q=70 
 HP 15s Intel Core i3 11th Gen,4.3,499,63,45300,51500,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/a/u/-original-imagp7pf9deagbgj.jpeg?q=70 
 DELL Athlon Dual Core 3050U,4.2,157,20,38499,41500,AMD Athlon Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/ksqeky80/computer/1/z/l/inspiron-3505-thin-and-light-laptop-dell-original-imag68m27j2zz3t5.jpeg?q=70 
 Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,2095,218,46948,68990,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,224,72,18990,27990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 DELL Vostro Core i3 10th Gen,4.3,1271,140,38250,38538,Intel Core i3 Processor (10th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/ksyz8280/computer/7/b/r/na-thin-and-light-laptop-dell-original-imag6f68yfr2eyvh.jpeg?q=70 
 Lenovo IdeaPad 3 Intel Core i3 10th Gen,3.9,3055,358,36800,58000,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70 
 Lenovo Ryzen 3 Quad Core 7320U,0,0,0,39990,59390,AMD Ryzen 3 Quad Core Processor,LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70 
 DELL Core i3 10th Gen,4.1,947,107,41899,55444,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kzvlua80/computer/v/k/o/vostro-3510-thin-and-light-laptop-dell-original-imagbscgmx366uhv.jpeg?q=70 
 HP Core i3 11th Gen,4,4,0,42990,51812,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/q/f/-original-imagp8xzhxcrysub.jpeg?q=70 
 HP Core i3 11th Gen,0,0,0,48490,54552,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/e/b/-original-imagjmg8epq9thxq.jpeg?q=70 
 HP 14s Celeron Dual Core,4,1805,256,30500,36900,Intel Celeron Dual Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/0/f/-original-imagp7pfrdspynde.jpeg?q=70 
 DELL Inspiron Core i3 11th Gen,4,313,42,44800,50693,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/2/d/3/na-thin-and-light-laptop-dell-original-imag7cst7unghqek.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,16990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,1022,326,13990,24990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/y/s/-original-imagn9s6z2qmxmem.jpeg?q=70 
 Lenovo IdeaPad 3 Intel Core i3 10th Gen,4.2,494,54,37750,45999,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70 
 HP Athlon Dual Core,0,0,0,27500,29990,AMD Athlon Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/i/o/255-g8-business-laptop-hp-original-imagzcsjwwadsey2.jpeg?q=70 
 Lenovo IdeaPad Ryzen 5 Hexa Core 5500U,4.3,2095,218,47990,86290,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,16 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U,4.3,2095,218,46948,68990,AMD Ryzen 5 Hexa Core Processor,DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70 
 DELL Core i3 10th Gen,3.5,99,17,38990,47398,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70 
 DELL Vostro Core i5 11th Gen,4.1,406,26,49990,74942,Intel Core i5 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70 
 Lenovo Lenovo V Athlon Dual Core 3050U,3.6,476,59,29990,33000,AMD Athlon Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kp4difk0/computer/n/l/n/v15-amd-laptop-lenovo-original-imag3fzhzkvchccq.jpeg?q=70 
 ASUS Vivobook 14 Core i3 10th Gen,3.9,131,13,38500,46990,Intel Core i3 Processor (10th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70 
 Lenovo Ryzen 3 Quad Core 7320U,0,0,0,39990,59390,AMD Ryzen 3 Quad Core Processor,LPDDR5 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70 
 Primebook 4G Android Based MediaTek MT8788,4,224,72,18990,27990,MediaTek MediaTek MT8788 Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70 
 ASUS Vivobook Core i3 11th Gen,4.5,80,10,36988,46990,Intel Core i3 Processor (11th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kp78e4w0/computer/t/b/x/x415ea-ek302ts-thin-and-light-laptop-asus-original-imag3hhfzexvehff.jpeg?q=70 
 HP 14s Core i3 10th Gen,4.2,828,111,36750,36870,Intel Core i3 Processor (10th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kbv4fww0/computer/v/7/q/hp-na-thin-and-light-laptop-original-imaft4ggthhjvzcy.jpeg?q=70 
 ASUS EeeBook 12 Celeron Dual Core,3.8,43,4,28500,28999,Intel Celeron Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l3t2fm80/computer/e/x/m/-original-imageuecggrzczd5.jpeg?q=70 
 ASUS Chromebook Celeron Dual Core,3.5,1333,158,19490,21990,Intel Celeron Dual Core Processor,LPDDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kr2e3680/computer/6/c/b/na-thin-and-light-laptop-asus-original-imag4yykqxyhb7h3.jpeg?q=70 
 Lenovo Core i3 11th Gen,0,0,0,40750,48999,Intel Core i3 Processor (11th Gen),DDR4 RAM,8 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/y/w/ideapad-slim-3-laptop-lenovo-original-imagr5f6jgthykjn.jpeg?q=70 
 HP Celeron Dual Core,3.1,13,2,23990,30016,Intel Celeron Dual Core Processor,LPDDR4X RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/v/4/15a-na0012tu-thin-and-light-laptop-hp-original-imagnxac6v3srvpw.jpeg?q=70 
 ASUS Core i3 11th Gen,5,3,1,39900,45000,Intel Core i3 Processor (11th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/krayqa80/computer/w/k/3/k513ea-laptop-asus-original-imag54b2z928mncy.jpeg?q=70 
 ASUS ExpertBook Core i3 11th Gen,0,0,0,37500,40999,Intel Core i3 Processor (11th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l15bxjk0/computer/2/7/y/expertbook-business-laptop-asus-original-imagcrzw77usztjg.jpeg?q=70 
 HP 14s Core i3 10th Gen,3.6,838,152,41000,55000,Intel Core i3 Processor (10th Gen),DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/kb89ea80/computer/n/m/5/hp-na-thin-and-light-laptop-original-imafsmmghwzzu3mq.jpeg?q=70 
 Lenovo IdeaPad 1 Intel Celeron Dual Core,3.7,665,47,25100,34890,Intel Celeron Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/ku4ezrk0/computer/u/w/h/11igl05-thin-and-light-laptop-lenovo-original-imag7antefgkgfzb.jpeg?q=70 
 ASUS Vivobook 13 Slate OLED Pentium Quad Core,2.9,11,0,32900,45000,Intel Pentium Quad Core Processor,LPDDR4X RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/l01blow0/computer/4/p/x/-original-imagbwwwxvzbfgpy.jpeg?q=70 
 ASUS Celeron Dual Core,3.7,17987,2328,28800,30990,Intel Celeron Dual Core Processor,DDR4 RAM,4 GB,https://rukminim2.flixcart.com/image/312/312/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70 
 
